TotalRows
Total Borrower Account AR Logs: 2409

BorrowerAccountARMessageText_Value,AREventCreationDateTime_Value,BorrowerNumber_Value,ActionCodeShortValueText_Value,ResultCodeShortValueText_Value,UserSystemUserName_Value
APPROVED REFUND TO BORROWER,4/8/2013,1000494586,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO BORROWER,4/8/2013,1000456232,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO BORROWER,4/8/2013,1000503375,BROFSArv,BROFSAap,greshae
approved refund to borrower,4/8/2013,1000489620,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO BORROWER,4/8/2013,1000359697,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO BORROWER,4/8/2013,1000308908,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO BORROWER,4/8/2013,1000296864,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO BORROWER,4/8/2013,1000255868,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO BORROWER,4/8/2013,1003539058,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO BORROWER,4/8/2013,1003497120,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO BORROWER,4/8/2013,1003167101,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO BORROWER,4/8/2013,1000113546,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO BORROWER,4/8/2013,1001126476,BROFSArv,BROFSAap,greshae
"Approved Refund to Borrower - Top after iPAC, total refund due: $ 327.00; $109.00 06/01/2012; $109.00 07/03/2012; $109.00 08/03/2012
",9/10/2012,1003400774,BROFSArv,BROFSAap,tatarm
APPROVED REFUND TO BORROWER AND SPOUSE,4/1/2013,1000545843,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO BORROWER FOR HARDSHIP,3/21/2013,1001253754,BROFSArv,BROFSAap,greshae
Approved refund to borrower per 3/5/13 note/ATB,3/6/2013,1001751202,BROFSArv,BROFSAap,toomerc
Approved refund to borrower see 1/23/13 note/ssa hardshp,1/30/2013,1002515696,BROFSArv,BROFSAap,toomerc
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",3/15/2013,1000226782,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",3/20/2013,1001241312,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",3/20/2013,1000767333,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",3/20/2013,1001102183,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",3/20/2013,1001269596,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",3/22/2013,1002886489,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",3/26/2013,1001481258,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",3/26/2013,1001481439,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",3/26/2013,1001420996,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",3/27/2013,1002391855,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",3/28/2013,1002475947,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",4/1/2013,1003395725,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",4/2/2013,1002086366,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",4/5/2013,1002584270,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",4/5/2013,1002108356,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",4/8/2013,1000885664,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE",4/8/2013,1000415096,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUND DUE.",3/15/2013,1002115467,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, ADDITIONAL REFUNDS DUE.",3/7/2013,1002640944,BROFSArv,BROFSAap,greshae
"APPROVED REFUND TO BORROWER, PLUS ADDITIONAL REFUND DUE.",2/13/2013,1001867894,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO EMPLOYER,4/1/2013,1002941149,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO EMPLOYER,4/1/2013,1003054538,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO INNOCENT PARTY,4/5/2013,1002013578,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,10/10/2012,1003026437,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,2/21/2013,1001867894,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,3/7/2013,1003529275,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/1/2013,1000482007,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/1/2013,1000277327,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/2/2013,1002203137,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/2/2013,1002203785,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/2/2013,1002099795,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/2/2013,1002114123,BROFSArv,BROFSAap,greshae
approved refund to lender,4/5/2013,1003608283,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/5/2013,1003525166,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/5/2013,1003308013,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/5/2013,1003237976,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/5/2013,1002049766,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/5/2013,1002009490,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/5/2013,1001790843,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/5/2013,1001928599,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/8/2013,1001119302,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/8/2013,1000772713,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/8/2013,1000558094,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO LENDER,4/8/2013,1000608833,BROFSArv,BROFSAap,greshae
"Approved refund to lnder/pymnts aftr rehab see 1/23/13 note
",1/30/2013,1002515064,BROFSArv,BROFSAap,toomerc
APPROVED REFUND TO THIRD PARTY,4/2/2013,1002805316,BROFSArv,BROFSAap,greshae
APPROVED REFUND TO TRUSTEE,4/1/2013,1000024725,BROFSArv,BROFSAap,greshae
Approved REFUND TOP PAYMENT AFTER REHAB TO BORR $4333.36. 6-4-2012 $4333.36 T#S85570746.   E. Sweet-Grundy/reg iv,1/31/2013,1000575150,BROFSArv,BROFSAap,sweete
"Approved Refund TOP payment received after comp to borrower: $231.00, 02/19/2013, T#N91168972.   E. Sweet-Grundy/reg iv",3/14/2013,1002711713,BROFSArv,BROFSAap,sweete
"Approved Refund TOP pmt to borrower for $123.72, trc # 1929023, 
7/2/12 .   E. Sweet-Grundy/reg iv",8/21/2012,1002728270,BROFSArv,BROFSAap,sweete
Approved refund totaling $116.38 (1) AWG PMT & partial TOP Ofst to Borr - $97.73 on 2/25/13 & $18.65 on 2/21/13.,4/19/2013,1000719194,BROFSArv,BROFSAap,halords
"Approved refund totaling $2,078.88 (11) AWG OP to Borr.",4/16/2013,1002869309,BROFSArv,BROFSAap,halords
Approved refund totaling $210.81 AWG OP to Borr - $79.16 on 2/20/13 & $131.65 on 3/5/13.,4/19/2013,1000611001,BROFSArv,BROFSAap,halords
Approved refund totaling $292.76 (2) AWG PMTS to Borr ($146.13 on 1/23/13 & $145.97 on 1/31/13) -  after hdship grntd on 1/22/13,4/19/2013,1000698573,BROFSArv,BROFSAap,halords
Approved refund totaling $355.68 (1) CONSOL OP & PARTIAL CONSOL OP To Lender-DL Montgomery - $192.39 on 5/26/12 & $163.43 on 5/13/12. ,4/16/2013,1002842590,BROFSArv,BROFSAap,halords
Approved refund totaling $363.14 (2) AWG OP & partial TOP Ofst to Borr ($128.27 on 2/28/13; $148.33 on 2/15/13 & $86.54 on 2/7/13).,4/19/2013,1000972945,BROFSArv,BROFSAap,halords
Approved refund totaling $37.85 (2) AWG OP to Borr - $27.99 on 3/11/13 & $9.86 on 2/28/13.,4/15/2013,1003479738,BROFSArv,BROFSAap,halords
Approved refund totaling $4.99 partial TOP Ofst & CC charge back to borr ($4.99 on 2/13/13 & CC charge back alrdy done TCrowley).,4/19/2013,1000867066,BROFSArv,BROFSAap,halords
Approved refund totaling $478.29 IPAC o/p to DLCN-Montgomery ($185.00 on 5/7/12 & $293.29 on 4/24/12).,4/16/2013,1002574030,BROFSArv,BROFSAap,halords
"Approved refund totaling $5,334.47 TOP Ofsts ($3,664.47 on 4/3/13; $1,636.00 on 3/18/13 & $314.00 on 3/18/13) to Shantel Wicks - An innocent party's TOP Ofsts taken in error.",4/15/2013,1000656009,BROFSArv,BROFSAap,halords
Approved refund totaling $518.50 (1) AWG OP & (1) TOP Ofst to Borr - $138.47 on 3/18/13 & $380.03 on 3/13/13 - after comp sif.,4/16/2013,1002658983,BROFSArv,BROFSAap,halords
Approved refund totaling $629.59 (3) AWG OP to Borr - $192.74 on 3/12/13; $244.11 on 3/1/13 & %192.74 on 2/19/13.,4/15/2013,1003590199,BROFSArv,BROFSAap,halords
Approved refund totaling $671.51 (3) AWG OP to Borr - $495.86 on 3/19/13; $80.54 on 2/20/13 & $95.15 on 3/5/13.,4/16/2013,1003452316,BROFSArv,BROFSAap,halords
Approved refund totaling $914.50 (4) VOL $240.00 on 9/24/12; $238.00 on 10/20/12; $236.50 on 12/14/12 & $200.00 on 2/11/13 to Lender/Sallie Mae - after rehab. ,4/15/2013,1003653561,BROFSArv,BROFSAap,halords
Approved refund totalint $453.80 (4) Top ofst to Borr ($133.50 on 3/1/13; $133.50 on 2/1/13; $40.10 on 1/3/13 & $146.70 on 11/12/12) after disab approved on 1/14/13.,4/19/2013,1000708494,BROFSArv,BROFSAap,halords
"Approved Refund VOL after rehab to Dept of Ed/PHEAA: $345.00, 08/22/2011, T#000137",12/19/2012,1002671718,BROFSArv,BROFSAap,harrisj
Approved refund.,5/7/2012,1000637266,BROFSArv,BROFSAap,dennisw
Approved refund.,3/7/2013,1000230942,BROFSArv,BROFSAap,dennisw
Approved refund.,3/29/2012,1002793635,BROFSArv,BROFSAap,dennisw
APPROVED REFUND.,10/25/2012,1003339807,BROFSArv,BROFSAap,dennisw
Approved refund.,3/7/2013,1002966164,BROFSArv,BROFSAap,dennisw
APPROVED REFUND.,11/29/2012,1002218153,BROFSArv,BROFSAap,dennisw
approved refund.,2/7/2013,1001481439,BROFSArv,BROFSAap,dennisw
Approved refund.,2/11/2013,1001530411,BROFSArv,BROFSAap,dennisw
Approved refund138.07  to Lender DL Montgomery AL.,4/18/2013,1000823688,BROFSArv,BROFSAap,gissenk
APPROVED REFUNDS TO BORROWER,11/5/2012,1003606621,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,2/22/2013,1002529476,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,3/19/2013,1000913859,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/1/2013,1000567732,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/2/2013,1003589069,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/2/2013,1003358951,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/2/2013,1003244847,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/2/2013,1003044673,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/2/2013,1002229260,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/2/2013,1002189185,BROFSArv,BROFSAap,greshae
approved refunds to borrower,4/5/2013,1003606167,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/5/2013,1002475248,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/5/2013,1002204863,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/5/2013,1001902690,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/5/2013,1001922939,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/5/2013,1001398670,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/5/2013,1001297721,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/5/2013,1001374658,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/8/2013,1001222626,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/8/2013,1001248741,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/8/2013,1000743777,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/8/2013,1000558825,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/8/2013,1000593307,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/8/2013,1000506052,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/8/2013,1003532639,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/8/2013,1003309816,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER,4/8/2013,1003245902,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO BORROWER PLUS ADDITIONAL PAYMENTS DUE.,8/22/2012,1003606621,BROFSArv,BROFSAap,greshae
"APPROVED REFUNDS TO BORROWER, ADDITIONAL REFUND DUE",3/27/2013,1001475410,BROFSArv,BROFSAap,greshae
"APPROVED REFUNDS TO BORROWER, ADDITIONAL REFUND DUE",4/8/2013,1000998850,BROFSArv,BROFSAap,greshae
"APPROVED REFUNDS TO BORROWER, ADDITIONAL REFUNDS DUE",3/22/2013,1003298000,BROFSArv,BROFSAap,greshae
"APPROVED REFUNDS TO BORROWER, ADDITIONAL REFUNDS DUE",3/22/2013,1001618351,BROFSArv,BROFSAap,greshae
"APPROVED REFUNDS TO BORROWER, PLUS 2 ADDITIONAL PAYMENTS DUE.",9/27/2012,1002671718,BROFSArv,BROFSAap,greshae
"APPROVED REFUNDS TO BORROWER, TWO ADDITIONAL REFUNDS DUE",4/8/2013,1000948776,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO LENDER,4/2/2013,1002284173,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO LENDER,4/2/2013,1002055518,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO LENDER,4/5/2013,1002562207,BROFSArv,BROFSAap,greshae
APPROVED REFUNDS TO LENDER,4/5/2013,1001610287,BROFSArv,BROFSAap,greshae
APPROVED REFUNS TO BORROWER,4/5/2013,1003352207,BROFSArv,BROFSAap,greshae
Approved rerfund 69.71 to borrower TOP OP.,4/11/2013,1000226782,BROFSArv,BROFSAap,gissenk
APPROVED RETURN OF DUPLICATE AWG FROM EMPLOYER - ADERRICK,6/10/2013,1001450602,BROFSArv,BROFSAap,derrica
APPROVED RETURN OF DUPLICATE AWG FROM EMPLOYER - ADERRICK,6/10/2013,1001450602,BROFSArv,BROFSAap,derrica
APPROVED REUND TO BORROWER,4/5/2013,1001942307,BROFSArv,BROFSAap,greshae
APPROVED REUND TO LENDER,4/5/2013,1003195524,BROFSArv,BROFSAap,greshae
APPROVED TOP REFUND TO BORROWER,2/28/2013,1002966164,BROFSArv,BROFSAap,greshae
APPROVEDREFUND TO BORROWER,4/8/2013,1000782383,BROFSArv,BROFSAap,greshae
Apprv refund to borr.    MTBryant/R4,4/15/2013,1000356570,BROFSArv,BROFSAap,bryantm
"Apprvd $3,767.93 (3/20/13) to borr of top ovrpymt & $172.82 (3/22/13) for AWG ovrpymt.       MTBryant/R4",3/27/2013,1000739428,BROFSArv,BROFSAap,bryantm
"Apprvd refund $485.59 to b, partial top to b after hardship was reduced.",8/16/2012,1002494620,BROFSArv,BROFSAap,goodrup
"Apprvd refund for $1,471.00 (3/21/12) to borr for TOP hrdshp.     MTBryant/R4",7/12/2012,1002338338,BROFSArv,BROFSAap,bryantm
Apprvd refund for $200.00 x 2 (7/23/12 & 8/23/12) to SLMA for pymts recd after rehab.       MTBryant/R4,10/2/2012,1003026437,BROFSArv,BROFSAap,bryantm
"Apprvd refund for $205.00 (4/30/12) to lndr for vol pymt recd after consold, $306.87 (6/18/12), $245.53 (5/14/12) & $124.51 (5/7/12) to borr for AWG pymts recd after consold.                MTBryant/R4",8/14/2012,1002672069,BROFSArv,BROFSAap,bryantm
Apprvd refund for $37.00 (8/3/12) to borr for offset recd after consold.    MTBryant/R4,9/10/2012,1001118838,BROFSArv,BROFSAap,bryantm
"Apprvd refund for $4,065.00 (3/1/13) to borr.     MTBryant/R4",4/16/2013,1000908273,BROFSArv,BROFSAap,bryantm
"Apprvd refund for $4,409.00 (2/1/13) to borr for offset recd after consold.   MTBryant/R4",5/6/2013,1003073745,BROFSArv,BROFSAap,bryantm
"Apprvd refund for $65.00 x 3 (8/8/12, 9/11/12 & 10/17/12) to lndr for pymts recd after rehab.            MTBryant/R4",11/5/2012,1002903502,BROFSArv,BROFSAap,bryantm
"APPRVD REFUND TO B $230.35, AWG O/P",10/9/2012,1002671718,BROFSArv,BROFSAap,goodrup
"FDSL CN APPLICATION REJECTED, CUSTOMER FAILED TO RETURN REQUIRED DOCUMENTS, ALSO STATED WANTED REHAB & NOT CN, RETURNED FDSL PAYMENT - ADERRICK",4/29/2013,1001590902,BROFSArv,BROFSAap,derrica
Internal approval for refund of TOP payment after compromise for $730.00,4/11/2013,1002693579,BROFSArv,BROFSAap,ferrelb
"PPROVE





APPROVE REFUND $150.88 (3) AWG OP TO BORROW



",4/8/2013,1003079490,BROFSArv,BROFSAap,ferrelb
QC - Approved $1412.00 (TOP) refund to bwr,7/18/2012,1000454770,BROFSArv,BROFSAap,fordi
QC - Approved (13) refund totaling $823.86 to bwr,7/19/2012,1002728270,BROFSArv,BROFSAap,fordi
QC - Approved (2) refunds totaling $75.00 to bwr,10/1/2012,1003265178,BROFSArv,BROFSAap,fordi
QC approved refund.,6/14/2012,1000912082,BROFSArv,BROFSAap,dennisw
QC refund request approved.,3/30/2012,1000175892,BROFSArv,BROFSAap,averyv
QC refund request approved.,6/11/2012,1000644955,BROFSArv,BROFSAap,averyv
QC refund request approved.,2/17/2012,1002706757,BROFSArv,BROFSAap,averyv
QC refund request approved.,3/8/2012,1002760773,BROFSArv,BROFSAap,averyv
QC refund request approved.,3/29/2012,1002842391,BROFSArv,BROFSAap,averyv
QC refund request approved.,6/18/2012,1002658756,BROFSArv,BROFSAap,averyv
QC refund request approved.,6/21/2012,1003255658,BROFSArv,BROFSAap,averyv
QC refund request approved.,3/30/2012,1001416827,BROFSArv,BROFSAap,averyv
QC refund request approved.,5/8/2012,1002218153,BROFSArv,BROFSAap,averyv
QC refund request approved.,2/14/2012,1001915019,BROFSArv,BROFSAap,averyv
QC refund request approved.,2/3/2012,1001413049,BROFSArv,BROFSAap,averyv
QC refund request approved.,3/2/2012,1001241968,BROFSArv,BROFSAap,averyv
QC refund request approved.,3/2/2012,1001119847,BROFSArv,BROFSAap,averyv
QC refund request approved.,3/1/2012,1001063296,BROFSArv,BROFSAap,averyv
Received email from K. Reeder in reference to refund for TOP after disability to borrower notated on 3/7/13.,4/17/2013,1000708494,BROFSArv,BROFSAap,averyv
"REFUND $378.61; (2) TOP AFTER CONSOL TO BORROWER;
TRACE # N90714930 $189.31 02/19/2013;
TRACE # N91976100 $189.30 03/05/2013",4/4/2013,1002721662,BROFSArv,BROFSAap,ferrelb
"REFUND $38.48 AWG OP TO BORROWER; 
TRACE #1944040 $38.48 03/05/2013",4/4/2013,1002270912,BROFSArv,BROFSAap,ferrelb
REFUND APPROVED,3/19/2012,1002817210,BROFSArv,BROFSAap,greshae
REFUND APPROVED,3/20/2012,1000945678,BROFSArv,BROFSAap,greshae
REFUND APPROVED,4/26/2012,1000593307,BROFSArv,BROFSAap,greshae
REFUND APPROVED,5/4/2012,1000908273,BROFSArv,BROFSAap,greshae
REFUND APPROVED,5/4/2012,1000943649,BROFSArv,BROFSAap,greshae
REFUND APPROVED,6/22/2012,1001997661,BROFSArv,BROFSAap,greshae
Refund approved,4/23/2013,1002892470,BROFSArv,BROFSAap,lained
Refund Approved,4/25/2013,1000152165,BROFSArv,BROFSAap,lained
Refund Approved,4/25/2013,1000216876,BROFSArv,BROFSAap,lained
Refund approved,5/4/2013,1003505108,BROFSArv,BROFSAap,lained
refund approved,6/6/2013,1001895204,BROFSArv,BROFSAap,lained
Refund approved,5/1/2013,1000415325,BROFSArv,BROFSAap,lained
Refund approved,5/1/2013,1001248744,BROFSArv,BROFSAap,lained
Refund approved,5/3/2013,1001734253,BROFSArv,BROFSAap,lained
Refund approved,5/3/2013,1000941286,BROFSArv,BROFSAap,lained
refund approved,5/16/2013,1000656009,BROFSArv,BROFSAap,lained
refund approved,5/24/2013,1000105425,BROFSArv,BROFSAap,lained
REFUND APPROVED IN THE AMOUNT OF $320.00.,3/9/2012,1001087544,BROFSArv,BROFSAap,greshae
REFUND APPROVED PLUS ADD ADDITIONAL $56.50 6/1/12.,7/11/2012,1002682736,BROFSArv,BROFSAap,greshae
Refund approved.,6/20/2013,1002324294,BROFSArv,BROFSAap,lained
"REFUND IN THE AMOUNT OF $180.66, SENT TO THE BORR.",2/7/2012,1000897139,BROFSArv,BROFSAap,greshae
REFUND IN THE AMOUNT OF $250.00 APPROVED.,3/6/2012,1000915548,BROFSArv,BROFSAap,greshae
Refund of $ approved.,4/22/2013,1003241313,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1003342716,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1003382239,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1003391945,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1003483127,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000555670,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1003483167,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000365489,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000134430,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000119645,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1003506917,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002715977,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000856380,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000249242,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000346718,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000137328,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000298943,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000338679,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000298607,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1003188513,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000484355,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000513863,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000825605,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000859773,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000732478,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1003048651,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1003023911,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1003015024,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1003145754,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000590409,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002430328,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000568495,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002775936,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002869302,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000323093,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002987229,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002873859,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002868923,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002837951,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000722221,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002793635,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000766724,BROFSArv,BROFSAap,lained
